Filename:	C:\Program Files\Pyris\Data\Elena S\DSC 10-30\pla_ori_1030.pdid.pdid 
Operator ID:	 
Sample ID:	PLA 
Comment: 	pla_ori_1031 run 2 
Serial Number:	536N7042301 
Data Collected:	10/31/2023 11:33:23 AM 
Sample Weight:	19.900 mg 
Display Weight:	19.900 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\05-25-2023_DiamDSC_He-Cryo_1.pdic 
Date/Time:	 
Initial Conditions 
Temperature:	 0.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Fast     
Baseline Filename:	C:\Program Files\Pyris\Data\Elena S\DSC 10-30\backgr2_1030.pdid.pdid 
End Condition:	Go To Load 
Total Points in Run:	3479 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Helium at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 0.00°C 
 
2)	Heat from 0.00°C to 220.00°C at 5.00°C/min 
 
3)	Hold for 1.0 min at 220.00°C 
 
4)	Cool from 220.00°C to 0.00°C at 20.00°C/min 
 
5)	Hold for 1.0 min at 0.00°C 
 
1) Diamond DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	31.050000	-63.092890	-3.150734	150.254000	173.390000	0.000000	1.170320 
	31.066667	-63.157024	-3.161969	150.337000	173.479000	0.000000	1.170320 
	31.083333	-63.221040	-3.173790	150.420000	173.567000	0.000000	1.170320 
	31.100000	-63.284823	-3.186429	150.504000	173.655000	0.000000	1.170320 
	31.116667	-63.348137	-3.199420	150.587000	173.746000	0.000000	1.170320 
	31.133333	-63.411920	-3.212527	150.670000	173.834000	0.000000	1.170320 
	31.150000	-63.476053	-3.225518	150.754000	173.923000	0.000000	1.170320 
	31.166667	-63.540070	-3.238040	150.837000	174.012000	0.000000	1.170320 
	31.183333	-63.605490	-3.250328	150.920000	174.100000	0.000000	1.170320 
	31.200000	-63.671613	-3.262383	151.004000	174.186000	0.000000	1.170320 
	31.216667	-63.736800	-3.274671	151.087000	174.274000	0.000000	1.170320 
	31.233333	-63.801987	-3.286959	151.170000	174.365000	0.000000	1.170320 
	31.250000	-63.867174	-3.299248	151.254000	174.455000	0.000000	1.170320 
	31.266667	-63.932244	-3.311185	151.337000	174.543000	0.000000	1.170320 
	31.283333	-63.997430	-3.322654	151.420000	174.632000	0.000000	1.170320 
	31.300000	-64.063202	-3.333655	151.504000	174.721000	0.000000	1.170320 
	31.316667	-64.128857	-3.344890	151.587000	174.809000	0.000000	1.170320 
	31.333333	-64.194161	-3.356359	151.670000	174.900000	0.000000	1.170320 
	31.350000	-64.259348	-3.367712	151.754000	174.987000	0.000000	1.170320 
	31.366667	-64.325471	-3.379298	151.837000	175.077000	0.000000	1.170320 
	31.383333	-64.391009	-3.390650	151.920000	175.163000	0.000000	1.170320 
	31.400000	-64.458653	-3.401651	152.004000	175.252000	0.000000	1.170320 
	31.416667	-64.526883	-3.412886	152.087000	175.342000	0.000000	1.170320 
	31.433333	-64.594527	-3.424472	152.170000	175.432000	0.000000	1.170320 
	31.450000	-64.662172	-3.436409	152.254000	175.522000	0.000000	1.170320 
	31.466667	-64.729582	-3.449166	152.337000	175.612000	0.000000	1.170320 
	31.483333	-64.796876	-3.462624	152.420000	175.698000	0.000000	1.170320 
	31.500000	-64.864052	-3.475615	152.504000	175.788000	0.000000	1.170320 
	31.516667	-64.931579	-3.488137	152.587000	175.878000	0.000000	1.170320 
	31.533333	-64.999458	-3.499958	152.670000	175.965000	0.000000	1.170320 
	31.550000	-65.067337	-3.511427	152.754000	176.055000	0.000000	1.170320 
	31.566667	-65.135332	-3.522662	152.837000	176.141000	0.000000	1.170320 
	31.583333	-65.203328	-3.534248	152.920000	176.233000	0.000000	1.170320 
	31.600000	-65.271323	-3.546653	153.004000	176.320000	0.000000	1.170320 
	31.616667	-65.339202	-3.559293	153.087000	176.410000	0.000000	1.170320 
	31.633333	-65.407080	-3.571581	153.170000	176.498000	0.000000	1.170320 
	31.650000	-65.475193	-3.583050	153.254000	176.585000	0.000000	1.170320 
	31.666667	-65.543657	-3.593817	153.337000	176.675000	0.000000	1.170320 
	31.683333	-65.612354	-3.603765	153.420000	176.764000	0.000000	1.170320 
	31.700000	-65.681403	-3.613713	153.504000	176.854000	0.000000	1.170320 
	31.716667	-65.750452	-3.624597	153.587000	176.941000	0.000000	1.170320 
	31.733333	-65.819150	-3.636066	153.670000	177.028000	0.000000	1.170320 
	31.750000	-65.887496	-3.647886	153.754000	177.119000	0.000000	1.170320 
	31.766667	-65.955843	-3.659940	153.837000	177.206000	0.000000	1.170320 
	31.783333	-66.023956	-3.672112	153.920000	177.296000	0.000000	1.170320 
	31.800000	-66.092185	-3.683581	154.004000	177.384000	0.000000	1.170320 
	31.816667	-66.159830	-3.694816	154.087000	177.473000	0.000000	1.170320 
	31.833333	-66.227474	-3.706285	154.170000	177.559000	0.000000	1.170320 
	31.850000	-66.295587	-3.718339	154.254000	177.648000	0.000000	1.170320 
	31.866667	-66.363699	-3.730628	154.337000	177.735000	0.000000	1.170320 
	31.883333	-66.431461	-3.743267	154.420000	177.825000	0.000000	1.170320 
	31.900000	-66.499457	-3.756492	154.504000	177.915000	0.000000	1.170320 
	31.916667	-66.567335	-3.769716	154.587000	178.005000	0.000000	1.170320 
	31.933333	-66.635097	-3.782707	154.670000	178.094000	0.000000	1.170320 
	31.950000	-66.702390	-3.795346	154.754000	178.180000	0.000000	1.170320 
	31.966667	-66.770503	-3.807986	154.837000	178.271000	0.000000	1.170320 
	31.983333	-66.840722	-3.820742	154.920000	178.360000	0.000000	1.170320 
	32.000000	-66.909302	-3.833265	155.004000	178.448000	0.000000	1.170320 
	32.016667	-66.976479	-3.845787	155.087000	178.536000	0.000000	1.170320 
	32.033333	-67.043421	-3.858661	155.170000	178.628000	0.000000	1.170320 
	32.050000	-67.109778	-3.871066	155.254000	178.714000	0.000000	1.170320 
	32.066667	-67.175667	-3.883120	155.337000	178.803000	0.000000	1.170320 
	32.083333	-67.248344	-3.895058	155.420000	178.892000	0.000000	1.170320 
	32.100000	-67.319031	-3.906761	155.504000	178.981000	0.000000	1.170320 
	32.116667	-67.388782	-3.918464	155.587000	179.068000	0.000000	1.170320 
	32.133333	-67.457948	-3.930401	155.670000	179.157000	0.000000	1.170320 
	32.150000	-67.525827	-3.942104	155.754000	179.247000	0.000000	1.170320 
	32.166667	-67.593471	-3.953808	155.837000	179.337000	0.000000	1.170320 
	32.183333	-67.661701	-3.965628	155.920000	179.424000	0.000000	1.170320 
	32.200000	-67.730282	-3.977682	156.004000	179.512000	0.000000	1.170320 
	32.216667	-67.800384	-3.989970	156.087000	179.602000	0.000000	1.170320 
	32.233333	-67.870486	-4.002844	156.170000	179.688000	0.000000	1.170320 
	32.250000	-67.939769	-4.015952	156.254000	179.778000	0.000000	1.170320 
	32.266667	-68.007179	-4.028942	156.337000	179.867000	0.000000	1.170320 
	32.283333	-68.067217	-4.041816	156.420000	179.957000	0.000000	1.170320 
	32.300000	-68.127020	-4.054572	156.504000	180.043000	0.000000	1.170320 
	32.316667	-68.200048	-4.067094	156.587000	180.134000	0.000000	1.170320 
	32.333333	-68.274363	-4.079734	156.670000	180.220000	0.000000	1.170320 
	32.350000	-68.346923	-4.092373	156.754000	180.311000	0.000000	1.170320 
	32.366667	-68.419132	-4.105013	156.837000	180.399000	0.000000	1.170320 
	32.383333	-68.490053	-4.117886	156.920000	180.487000	0.000000	1.170320 
	32.400000	-68.560272	-4.130994	157.004000	180.576000	0.000000	1.170320 
	32.416667	-68.630140	-4.143516	157.087000	180.663000	0.000000	1.170320 
	32.433333	-68.700125	-4.155454	157.170000	180.755000	0.000000	1.170320 
	32.450000	-68.769876	-4.167040	157.254000	180.841000	0.000000	1.170320 
	32.466667	-68.840330	-4.178275	157.337000	180.929000	0.000000	1.170320 
	32.483333	-68.911251	-4.189393	157.420000	181.017000	0.000000	1.170320 
	32.500000	-68.981821	-4.200862	157.504000	181.108000	0.000000	1.170320 
	32.516667	-69.051923	-4.212565	157.587000	181.197000	0.000000	1.170320 
	32.533333	-69.122143	-4.224854	157.670000	181.286000	0.000000	1.170320 
	32.550000	-69.191660	-4.237376	157.754000	181.376000	0.000000	1.170320 
	32.566667	-69.261411	-4.250015	157.837000	181.462000	0.000000	1.170320 
	32.583333	-69.331162	-4.262772	157.920000	181.553000	0.000000	1.170320 
	32.600000	-69.402083	-4.275645	158.004000	181.641000	0.000000	1.170320 
	32.616667	-69.473239	-4.288168	158.087000	181.728000	0.000000	1.170320 
	32.633333	-69.543809	-4.300573	158.170000	181.818000	0.000000	1.170320 
	32.650000	-69.613911	-4.312862	158.254000	181.906000	0.000000	1.170320 
	32.666667	-69.683779	-4.325384	158.337000	181.989000	0.000000	1.170320 
	32.683333	-69.753998	-4.338023	158.420000	182.081000	0.000000	1.170320 
	32.700000	-69.824217	-4.350780	158.504000	182.170000	0.000000	1.170320 
	32.716667	-69.894554	-4.363302	158.587000	182.258000	0.000000	1.170320 
	32.733333	-69.965358	-4.375708	158.670000	182.347000	0.000000	1.170320 
	32.750000	-70.035694	-4.388347	158.754000	182.437000	0.000000	1.170320 
	32.766667	-70.105796	-4.401221	158.837000	182.522000	0.000000	1.170320 
	32.783333	-70.176249	-4.414445	158.920000	182.614000	0.000000	1.170320 
	32.800000	-70.246703	-4.428138	159.004000	182.702000	0.000000	1.170320 
	32.816667	-70.317039	-4.441246	159.087000	182.792000	0.000000	1.170320 
	32.833333	-70.387609	-4.453768	159.170000	182.880000	0.000000	1.170320 
	32.850000	-70.458531	-4.465705	159.254000	182.966000	0.000000	1.170320 
	32.866667	-70.529569	-4.477291	159.337000	183.055000	0.000000	1.170320 
	32.883333	-70.600607	-4.488761	159.420000	183.145000	0.000000	1.170320 
	32.900000	-70.671061	-4.500815	159.504000	183.235000	0.000000	1.170320 
	32.916667	-70.741748	-4.513571	159.587000	183.323000	0.000000	1.170320 
	32.933333	-70.812318	-4.526211	159.670000	183.412000	0.000000	1.170320 
	32.950000	-70.882654	-4.538850	159.754000	183.500000	0.000000	1.170320 
	32.966667	-70.953108	-4.551139	159.837000	183.588000	0.000000	1.170320 
	32.983333	-71.024380	-4.562842	159.920000	183.676000	0.000000	1.170320 
	33.000000	-71.096121	-4.574428	160.004000	183.766000	0.000000	1.170320 
	33.016667	-71.167861	-4.586248	160.087000	183.855000	0.000000	1.170320 
	33.033333	-71.239836	-4.598537	160.170000	183.946000	0.000000	1.170320 
	33.050000	-71.311693	-4.611761	160.254000	184.035000	0.000000	1.170320 
	33.066667	-71.382615	-4.625922	160.337000	184.123000	0.000000	1.170320 
	33.083333	-71.453302	-4.640317	160.420000	184.212000	0.000000	1.170320 
	33.100000	-71.523989	-4.655180	160.504000	184.299000	0.000000	1.170320 
	33.116667	-71.594677	-4.669458	160.587000	184.390000	0.000000	1.170320 
	33.133333	-71.665598	-4.682917	160.670000	184.479000	0.000000	1.170320 
	33.150000	-71.736637	-4.695907	160.754000	184.570000	0.000000	1.170320 
	33.166667	-71.807675	-4.708547	160.837000	184.658000	0.000000	1.170320 
	33.183333	-71.878713	-4.720601	160.920000	184.747000	0.000000	1.170320 
	33.200000	-71.949167	-4.732304	161.004000	184.837000	0.000000	1.170320 
	33.216667	-72.019620	-4.743656	161.087000	184.926000	0.000000	1.170320 
	33.233333	-72.090307	-4.754540	161.170000	185.014000	0.000000	1.170320 
	33.250000	-72.160994	-4.765190	161.254000	185.102000	0.000000	1.170320 
	33.266667	-72.234139	-4.775957	161.337000	185.192000	0.000000	1.170320 
	33.283333	-72.304710	-4.787075	161.420000	185.280000	0.000000	1.170320 
	33.300000	-72.375982	-4.798895	161.504000	185.370000	0.000000	1.170320 
	33.316667	-72.446552	-4.811067	161.587000	185.455000	0.000000	1.170320 
	33.333333	-72.516420	-4.823589	161.670000	185.543000	0.000000	1.170320 
	33.350000	-72.585469	-4.836228	161.754000	185.632000	0.000000	1.170320 
	33.366667	-72.653699	-4.848985	161.837000	185.720000	0.000000	1.170320 
	33.383333	-72.718886	-4.861624	161.920000	185.811000	0.000000	1.170320 
	33.400000	-72.785009	-4.874498	162.004000	185.900000	0.000000	1.170320 
	33.416667	-72.849142	-4.887371	162.087000	185.988000	0.000000	1.170320 
	33.433333	-72.920181	-4.900245	162.170000	186.077000	0.000000	1.170320 
	33.450000	-72.997188	-4.913470	162.254000	186.163000	0.000000	1.170320 
	33.466667	-73.071737	-4.927279	162.337000	186.254000	0.000000	1.170320 
	33.483333	-73.146169	-4.941206	162.420000	186.341000	0.000000	1.170320 
	33.500000	-73.220017	-4.955016	162.504000	186.431000	0.000000	1.170320 
	33.516667	-73.292576	-4.969177	162.587000	186.519000	0.000000	1.170320 
	33.533333	-73.364902	-4.983338	162.670000	186.610000	0.000000	1.170320 
	33.550000	-73.437228	-4.997030	162.754000	186.699000	0.000000	1.170320 
	33.566667	-73.508968	-5.010840	162.837000	186.789000	0.000000	1.170320 
	33.583333	-73.579773	-5.025001	162.920000	186.879000	0.000000	1.170320 
	33.600000	-73.650460	-5.038811	163.004000	186.967000	0.000000	1.170320 
	33.616667	-73.721147	-5.052035	163.087000	187.054000	0.000000	1.170320 
	33.633333	-73.791484	-5.064792	163.170000	187.146000	0.000000	1.170320 
	33.650000	-73.865916	-5.077197	163.254000	187.234000	0.000000	1.170320 
	33.666667	-73.939295	-5.089252	163.337000	187.324000	0.000000	1.170320 
	33.683333	-74.012206	-5.101423	163.420000	187.413000	0.000000	1.170320 
	33.700000	-74.084649	-5.113828	163.504000	187.501000	0.000000	1.170320 
	33.716667	-74.156857	-5.126468	163.587000	187.588000	0.000000	1.170320 
	33.733333	-74.229066	-5.139341	163.670000	187.677000	0.000000	1.170320 
	33.750000	-74.300690	-5.152449	163.754000	187.766000	0.000000	1.170320 
	33.766667	-74.372430	-5.165908	163.837000	187.854000	0.000000	1.170320 
	33.783333	-74.443937	-5.179132	163.920000	187.943000	0.000000	1.170320 
	33.800000	-74.515443	-5.192357	164.004000	188.032000	0.000000	1.170320 
	33.816667	-74.586833	-5.205464	164.087000	188.121000	0.000000	1.170320 
	33.833333	-74.660329	-5.218689	164.170000	188.211000	0.000000	1.170320 
	33.850000	-74.734410	-5.231796	164.254000	188.302000	0.000000	1.170320 
	33.866667	-74.807087	-5.245723	164.337000	188.389000	0.000000	1.170320 
	33.883333	-74.879881	-5.260118	164.420000	188.477000	0.000000	1.170320 
	33.900000	-74.951855	-5.274279	164.504000	188.565000	0.000000	1.170320 
	33.916667	-75.022777	-5.288206	164.587000	188.654000	0.000000	1.170320 
	33.933333	-75.093698	-5.301899	164.670000	188.741000	0.000000	1.170320 
	33.950000	-75.165205	-5.315123	164.754000	188.832000	0.000000	1.170320 
	33.966667	-75.236243	-5.328231	164.837000	188.920000	0.000000	1.170320 
	33.983333	-75.308101	-5.341338	164.920000	189.005000	0.000000	1.170320 
	34.000000	-75.381012	-5.354095	165.004000	189.094000	0.000000	1.170320 
	34.016667	-75.453805	-5.366617	165.087000	189.183000	0.000000	1.170320 
	34.033333	-75.526599	-5.378906	165.170000	189.272000	0.000000	1.170320 
	34.050000	-75.599861	-5.391194	165.254000	189.359000	0.000000	1.170320 
	34.066667	-75.672655	-5.403716	165.337000	189.450000	0.000000	1.170320 
	34.083333	-75.746619	-5.416473	165.420000	189.538000	0.000000	1.170320 
	34.100000	-75.820584	-5.429463	165.504000	189.627000	0.000000	1.170320 
	34.116667	-75.895133	-5.442220	165.587000	189.719000	0.000000	1.170320 
	34.133333	-75.969331	-5.455210	165.670000	189.807000	0.000000	1.170320 
	34.150000	-76.042359	-5.468669	165.754000	189.895000	0.000000	1.170320 
	34.166667	-76.115153	-5.482479	165.837000	189.985000	0.000000	1.170320 
	34.183333	-76.187245	-5.496640	165.920000	190.073000	0.000000	1.170320 
	34.200000	-76.258985	-5.511035	166.004000	190.161000	0.000000	1.170320 
	34.216667	-76.330843	-5.525313	166.087000	190.250000	0.000000	1.170320 
	34.233333	-76.405158	-5.539122	166.170000	190.338000	0.000000	1.170320 
	34.250000	-76.479005	-5.552581	166.254000	190.428000	0.000000	1.170320 
	34.266667	-76.552501	-5.566391	166.337000	190.515000	0.000000	1.170320 
	34.283333	-76.625529	-5.580318	166.420000	190.605000	0.000000	1.170320 
	34.300000	-76.698323	-5.594010	166.504000	190.694000	0.000000	1.170320 
	34.316667	-76.770883	-5.607469	166.587000	190.782000	0.000000	1.170320 
	34.333333	-76.844847	-5.621162	166.670000	190.871000	0.000000	1.170320 
	34.350000	-76.918343	-5.634620	166.754000	190.959000	0.000000	1.170320 
	34.366667	-76.991956	-5.648313	166.837000	191.047000	0.000000	1.170320 
	34.383333	-77.065921	-5.662123	166.920000	191.137000	0.000000	1.170320 
	34.400000	-77.139417	-5.676050	167.004000	191.224000	0.000000	1.170320 
	34.416667	-77.213264	-5.689508	167.087000	191.313000	0.000000	1.170320 
	34.433333	-77.286760	-5.702733	167.170000	191.403000	0.000000	1.170320 
	34.450000	-77.360490	-5.715607	167.254000	191.491000	0.000000	1.170320 
	34.466667	-77.433401	-5.728714	167.337000	191.580000	0.000000	1.170320 
	34.483333	-77.507014	-5.742056	167.420000	191.669000	0.000000	1.170320 
	34.500000	-77.580744	-5.755866	167.504000	191.756000	0.000000	1.170320 
	34.516667	-77.654591	-5.769909	167.587000	191.847000	0.000000	1.170320 
	34.533333	-77.728204	-5.783836	167.670000	191.936000	0.000000	1.170320 
	34.550000	-77.802052	-5.797295	167.754000	192.027000	0.000000	1.170320 
	34.566667	-77.875431	-5.811222	167.837000	192.112000	0.000000	1.170320 
	34.583333	-77.948459	-5.825383	167.920000	192.201000	0.000000	1.170320 
	34.600000	-78.021838	-5.839543	168.004000	192.287000	0.000000	1.170320 
	34.616667	-78.094983	-5.853821	168.087000	192.378000	0.000000	1.170320 
	34.633333	-78.170702	-5.868216	168.170000	192.467000	0.000000	1.170320 
	34.650000	-78.245720	-5.882260	168.254000	192.558000	0.000000	1.170320 
	34.666667	-78.319801	-5.895836	168.337000	192.647000	0.000000	1.170320 
	34.683333	-78.393648	-5.909177	168.420000	192.736000	0.000000	1.170320 
	34.700000	-78.467846	-5.922168	168.504000	192.822000	0.000000	1.170320 
	34.716667	-78.541577	-5.935276	168.587000	192.912000	0.000000	1.170320 
	34.733333	-78.615892	-5.948617	168.670000	193.000000	0.000000	1.170320 
	34.750000	-78.691143	-5.961959	168.754000	193.088000	0.000000	1.170320 
	34.766667	-78.766161	-5.975300	168.837000	193.180000	0.000000	1.170320 
	34.783333	-78.840944	-5.988876	168.920000	193.264000	0.000000	1.170320 
	34.800000	-78.916196	-6.001984	169.004000	193.355000	0.000000	1.170320 
	34.816667	-78.991447	-6.015208	169.087000	193.444000	0.000000	1.170320 
	34.833333	-79.066114	-6.028784	169.170000	193.535000	0.000000	1.170320 
	34.850000	-79.140897	-6.042828	169.254000	193.625000	0.000000	1.170320 
	34.866667	-79.215564	-6.057574	169.337000	193.713000	0.000000	1.170320 
	34.883333	-79.289879	-6.072905	169.420000	193.801000	0.000000	1.170320 
	34.900000	-79.363960	-6.088002	169.504000	193.888000	0.000000	1.170320 
	34.916667	-79.438392	-6.102982	169.587000	193.976000	0.000000	1.170320 
	34.933333	-79.512708	-6.117962	169.670000	194.067000	0.000000	1.170320 
	34.950000	-79.587257	-6.132591	169.754000	194.154000	0.000000	1.170320 
	34.966667	-79.662158	-6.146986	169.837000	194.243000	0.000000	1.170320 
	34.983333	-79.737292	-6.161264	169.920000	194.334000	0.000000	1.170320 
	35.000000	-79.812895	-6.175542	170.004000	194.423000	0.000000	1.170320 
	35.016667	-79.888614	-6.189937	170.087000	194.509000	0.000000	1.170320 
	35.033333	-79.963398	-6.204449	170.170000	194.599000	0.000000	1.170320 
	35.050000	-80.037479	-6.219195	170.254000	194.689000	0.000000	1.170320 
	35.066667	-80.111326	-6.234175	170.337000	194.777000	0.000000	1.170320 
	35.083333	-80.185056	-6.248921	170.420000	194.866000	0.000000	1.170320 
	35.100000	-80.259255	-6.263433	170.504000	194.954000	0.000000	1.170320 
	35.116667	-80.336379	-6.277945	170.587000	195.042000	0.000000	1.170320 
	35.133333	-80.411864	-6.292106	170.670000	195.129000	0.000000	1.170320 
	35.150000	-80.487350	-6.306384	170.754000	195.220000	0.000000	1.170320 
	35.166667	-80.562484	-6.320896	170.837000	195.311000	0.000000	1.170320 
	35.183333	-80.637853	-6.335759	170.920000	195.400000	0.000000	1.170320 
	35.200000	-80.713104	-6.350271	171.004000	195.489000	0.000000	1.170320 
	35.216667	-80.788941	-6.364549	171.087000	195.578000	0.000000	1.170320 
	35.233333	-80.865012	-6.379178	171.170000	195.666000	0.000000	1.170320 
	35.250000	-80.940615	-6.393690	171.254000	195.756000	0.000000	1.170320 
	35.266667	-81.016334	-6.408085	171.337000	195.843000	0.000000	1.170320 
	35.283333	-81.092288	-6.422363	171.420000	195.930000	0.000000	1.170320 
	35.300000	-81.167891	-6.436406	171.504000	196.022000	0.000000	1.170320 
	35.316667	-81.244430	-6.450216	171.587000	196.111000	0.000000	1.170320 
	35.333333	-81.320149	-6.464260	171.670000	196.200000	0.000000	1.170320 
	35.350000	-81.396571	-6.478772	171.754000	196.290000	0.000000	1.170320 
	35.366667	-81.472876	-6.493752	171.837000	196.377000	0.000000	1.170320 
	35.383333	-81.548713	-6.509083	171.920000	196.465000	0.000000	1.170320 
	35.400000	-81.625017	-6.524414	172.004000	196.554000	0.000000	1.170320 
	35.416667	-81.701439	-6.539395	172.087000	196.645000	0.000000	1.170320 
	35.433333	-81.777276	-6.554258	172.170000	196.731000	0.000000	1.170320 
	35.450000	-81.853113	-6.568887	172.254000	196.821000	0.000000	1.170320 
	35.466667	-81.929301	-6.583399	172.337000	196.911000	0.000000	1.170320 
	35.483333	-82.005605	-6.598262	172.420000	196.999000	0.000000	1.170320 
	35.500000	-82.081676	-6.613242	172.504000	197.085000	0.000000	1.170320 
	35.516667	-82.157630	-6.628222	172.587000	197.173000	0.000000	1.170320 
	35.533333	-82.233584	-6.643436	172.670000	197.263000	0.000000	1.170320 
	35.550000	-82.308367	-6.658650	172.754000	197.356000	0.000000	1.170320 
	35.566667	-82.383385	-6.673162	172.837000	197.442000	0.000000	1.170320 
	35.583333	-82.458285	-6.687089	172.920000	197.533000	0.000000	1.170320 
	35.600000	-82.533302	-6.700899	173.004000	197.618000	0.000000	1.170320 
	35.616667	-82.609256	-6.714474	173.087000	197.707000	0.000000	1.170320 
	35.633333	-82.686614	-6.728401	173.170000	197.796000	0.000000	1.170320 
	35.650000	-82.763621	-6.742913	173.254000	197.887000	0.000000	1.170320 
	35.666667	-82.840862	-6.758010	173.337000	197.971000	0.000000	1.170320 
	35.683333	-82.917986	-6.773341	173.420000	198.063000	0.000000	1.170320 
	35.700000	-82.994994	-6.788673	173.504000	198.151000	0.000000	1.170320 
	35.716667	-83.072001	-6.804121	173.587000	198.241000	0.000000	1.170320 
	35.733333	-83.149827	-6.819335	173.670000	198.330000	0.000000	1.170320 
	35.750000	-83.228940	-6.834432	173.754000	198.419000	0.000000	1.170320 
	35.766667	-83.305947	-6.849763	173.837000	198.508000	0.000000	1.170320 
	35.783333	-83.383189	-6.864626	173.920000	198.599000	0.000000	1.170320 
	35.800000	-83.459493	-6.879255	174.004000	198.689000	0.000000	1.170320 
	35.816667	-83.536383	-6.894118	174.087000	198.775000	0.000000	1.170320 
	35.833333	-83.613156	-6.908981	174.170000	198.865000	0.000000	1.170320 
	35.850000	-83.689578	-6.924079	174.254000	198.953000	0.000000	1.170320 
	35.866667	-83.766585	-6.939527	174.337000	199.041000	0.000000	1.170320 
	35.883333	-83.843592	-6.955209	174.420000	199.131000	0.000000	1.170320 
	35.900000	-83.922472	-6.970891	174.504000	199.217000	0.000000	1.170320 
	35.916667	-83.999011	-6.986808	174.587000	199.307000	0.000000	1.170320 
	35.933333	-84.075081	-7.002958	174.670000	199.397000	0.000000	1.170320 
	35.950000	-84.151503	-7.019577	174.754000	199.486000	0.000000	1.170320 
	35.966667	-84.227574	-7.035961	174.837000	199.573000	0.000000	1.170320 
	35.983333	-84.304347	-7.051760	174.920000	199.661000	0.000000	1.170320 
	36.000000	-84.381588	-7.067092	175.004000	199.750000	0.000000	1.170320 
	36.016667	-84.459297	-7.081955	175.087000	199.841000	0.000000	1.170320 
	36.033333	-84.536772	-7.095998	175.170000	199.928000	0.000000	1.170320 
	36.050000	-84.614131	-7.110393	175.254000	200.016000	0.000000	1.170320 
	36.066667	-84.691723	-7.125491	175.337000	200.106000	0.000000	1.170320 
	36.083333	-84.768847	-7.140822	175.420000	200.194000	0.000000	1.170320 
	36.100000	-84.843747	-7.155919	175.504000	200.281000	0.000000	1.170320 
	36.116667	-84.918765	-7.171250	175.587000	200.368000	0.000000	1.170320 
	36.133333	-84.993197	-7.186347	175.670000	200.459000	0.000000	1.170320 
	36.150000	-85.067044	-7.201444	175.754000	200.548000	0.000000	1.170320 
	36.166667	-85.148733	-7.216541	175.837000	200.638000	0.000000	1.170320 
	36.183333	-85.230772	-7.231990	175.920000	200.724000	0.000000	1.170320 
	36.200000	-85.311524	-7.247906	176.004000	200.816000	0.000000	1.170320 
	36.216667	-85.391340	-7.264056	176.087000	200.901000	0.000000	1.170320 
	36.233333	-85.463080	-7.280324	176.170000	200.989000	0.000000	1.170320 
	36.250000	-85.536576	-7.296591	176.254000	201.081000	0.000000	1.170320 
	36.266667	-85.614637	-7.312274	176.337000	201.170000	0.000000	1.170320 
	36.283333	-85.695740	-7.327488	176.420000	201.260000	0.000000	1.170320 
	36.300000	-85.775673	-7.343170	176.504000	201.348000	0.000000	1.170320 
	36.316667	-85.854552	-7.359320	176.587000	201.437000	0.000000	1.170320 
	36.333333	-85.932496	-7.375705	176.670000	201.525000	0.000000	1.170320 
	36.350000	-86.009737	-7.392440	176.754000	201.614000	0.000000	1.170320 
	36.366667	-86.086627	-7.408708	176.837000	201.702000	0.000000	1.170320 
	36.383333	-86.163517	-7.424039	176.920000	201.792000	0.000000	1.170320 
	36.400000	-86.242045	-7.438434	177.004000	201.879000	0.000000	1.170320 
	36.416667	-86.321978	-7.452127	177.087000	201.967000	0.000000	1.170320 
	36.433333	-86.402496	-7.465702	177.170000	202.057000	0.000000	1.170320 
	36.450000	-86.481492	-7.479863	177.254000	202.146000	0.000000	1.170320 
	36.466667	-86.559202	-7.494609	177.337000	202.234000	0.000000	1.170320 
	36.483333	-86.637379	-7.510175	177.420000	202.324000	0.000000	1.170320 
	36.500000	-86.715205	-7.526208	177.504000	202.411000	0.000000	1.170320 
	36.516667	-86.792797	-7.542358	177.587000	202.500000	0.000000	1.170320 
	36.533333	-86.872028	-7.558275	177.670000	202.588000	0.000000	1.170320 
	36.550000	-86.951844	-7.574074	177.754000	202.675000	0.000000	1.170320 
	36.566667	-87.031075	-7.589522	177.837000	202.765000	0.000000	1.170320 
	36.583333	-87.109720	-7.605322	177.920000	202.853000	0.000000	1.170320 
	36.600000	-87.188365	-7.621823	178.004000	202.944000	0.000000	1.170320 
	36.616667	-87.266426	-7.639027	178.087000	203.032000	0.000000	1.170320 
	36.633333	-87.344018	-7.656816	178.170000	203.119000	0.000000	1.170320 
	36.650000	-87.421844	-7.674839	178.254000	203.208000	0.000000	1.170320 
	36.666667	-87.500841	-7.692510	178.337000	203.298000	0.000000	1.170320 
	36.683333	-87.579603	-7.709597	178.420000	203.389000	0.000000	1.170320 
	36.700000	-87.658366	-7.726450	178.504000	203.477000	0.000000	1.170320 
	36.716667	-87.737713	-7.742951	178.587000	203.566000	0.000000	1.170320 
